agA_name	agB_name	agA_ns	agA_id	agB_ns	agB_id	residue	position	stmt_type	evidence_count	stmt_hash	belief	source_counts	initial_sign
CLOCK	INS	HGNC	2082	HGNC	6081			Inhibition	1	6882834342742326	1.0	{'reach': 1}	
CLOCK	NAMPT	HGNC	2082	HGNC	30092			IncreaseAmount	1	19735698605433128	1.0	{'reach': 1}	
CLOCK	NAMPT	HGNC	2082	HGNC	30092			Activation	1	31203550444490827	1.0	{'sparser': 1}	
CLOCK	NR3C1	HGNC	2082	HGNC	7978			Inhibition	1	-9678520445486841	1.0	{'reach': 1}	
CLOCK	NR3C1	HGNC	2082	HGNC	7978			Activation	1	-26571552283981023	1.0	{'reach': 1}	
CLOCK	NR3C1	HGNC	2082	HGNC	7978			Acetylation	1	30840797969747041	1.0	{'sparser': 1}	
CLOCK	PDP1	HGNC	2082	HGNC	9279			IncreaseAmount	1	9317965684726650	1.0	{'reach': 1}	
CLOCK	PER1	HGNC	2082	HGNC	8845			Activation	1	-33015885758489181	1.0	{'reach': 1}	
CLOCK	PER1	HGNC	2082	HGNC	8845			Activation	1	28224342857322927	1.0	{'reach': 1}	
CLOCK	PER1	HGNC	2082	HGNC	8845			IncreaseAmount	1	17852301047329945	1.0	{'reach': 1}	
CLOCK	PER1	HGNC	2082	HGNC	8845			IncreaseAmount	1	-16253988955677453	1.0	{'reach': 1}	
CLOCK	PER2	HGNC	2082	HGNC	8846			Activation	1	-34958211810390627	1.0	{'reach': 1}	
CLOCK	PER2	HGNC	2082	HGNC	8846			IncreaseAmount	1	-7942667953352018	1.0	{'reach': 1}	
CLOCK	RHOA	HGNC	2082	HGNC	667			Activation	1	-2118676134365406	1.0	{'sparser': 1}	
CLOCK	RPS6	HGNC	2082	HGNC	10429			Activation	1	7568112047208882	1.0	{'reach': 1}	
CLOCK	SERPINE1	HGNC	2082	HGNC	8583			IncreaseAmount	1	35110686312109393	1.0	{'reach': 1}	
CLOCK	SIRT1	HGNC	2082	HGNC	14929			Activation	1	31442507433575418	1.0	{'reach': 1}	
CLOCK	SRSF1	HGNC	2082	HGNC	10780			Phosphorylation	1	7282925678166192	1.0	{'reach': 1}	
CLOCK	SRSF1	HGNC	2082	HGNC	10780			Activation	1	25980474672646881	1.0	{'sparser': 1}	
CLOCK	TPI1	HGNC	2082	HGNC	12009			IncreaseAmount	1	15814593992734132	1.0	{'reach': 1}	
CLOCK	TPI1	HGNC	2082	HGNC	12009			Activation	1	10825085120080435	1.0	{'reach': 1}	
CLOCK	WEE1	HGNC	2082	HGNC	12761			IncreaseAmount	1	28539814450056134	1.0	{'reach': 1}	
CLPX	CLPP	HGNC	2088	HGNC	2084			Activation	1	-22125546562246375	1.0	{'reach': 1}	
CLSPN	ATR	HGNC	19715	HGNC	882			Activation	1	24714226314630194	1.0	{'reach': 1}	
CLSPN	CHEK1	HGNC	19715	HGNC	1925			Inhibition	1	19874935453086821	1.0	{'reach': 1}	
CLSPN	CHEK1	HGNC	19715	HGNC	1925			Activation	1	17726592349885757	1.0	{'reach': 1}	
CLSPN	CHEK1	HGNC	19715	HGNC	1925			Phosphorylation	1	17370808677900794	1.0	{'reach': 1}	
CLSTN1	APP	HGNC	17447	HGNC	620			Inhibition	0	30904484643873823	1.0	{}	
CLSTN1	APP	HGNC	17447	HGNC	620			Activation	1	4901190589557881	1.0	{'reach': 1}	
CLU	APP	HGNC	2095	HGNC	620			DecreaseAmount	1	14370816922251549	1.0	{'reach': 1}	
CLU	APP	HGNC	2095	HGNC	620			Inhibition	1	23450345907133289	1.0	{'reach': 1}	
CLU	APP	HGNC	2095	HGNC	620			Activation	1	-7651628909463224	1.0	{'reach': 1}	
CLU	BAX	HGNC	2095	HGNC	959			Activation	1	-35114303055114781	1.0	{'reach': 1}	
CLU	BAX	HGNC	2095	HGNC	959			Inhibition	1	-31288432747373549	1.0	{'reach': 1}	
CLU	LEP	HGNC	2095	HGNC	6553			Activation	1	7160659211627938	1.0	{'reach': 1}	
CLU	MAPT	HGNC	2095	HGNC	6893			Activation	1	-4652944282042910	1.0	{'reach': 1}	
CLU	TARDBP	HGNC	2095	HGNC	11571			Inhibition	1	-20003382512076774	1.0	{'reach': 1}	
CLU	TGFBR1	HGNC	2095	HGNC	11772			Inhibition	1	14322879810455981	1.0	{'sparser': 1}	
CLU	TNF	HGNC	2095	HGNC	11892			Activation	1	-330298710373178	1.0	{'reach': 1}	
CLYBL	CDKN1B	HGNC	18355	HGNC	1785			Activation	1	-29634744392333785	1.0	{'reach': 1}	
CMA1	ACE	HGNC	2097	HGNC	2707			Activation	1	25208065044047220	1.0	{'reach': 1}	
CMA1	AGT	HGNC	2097	HGNC	333			Activation	1	7509771042021841	1.0	{'eidos': 1}	
CMA1	APOA1	HGNC	2097	HGNC	600			Inhibition	1	-7944737792386140	1.0	{'reach': 1}	
CMA1	EDN1	HGNC	2097	HGNC	3176			Activation	1	-5072776781689784	1.0	{'reach': 1}	
CMA1	FN1	HGNC	2097	HGNC	3778			Inhibition	1	33345225938144442	1.0	{'reach': 1}	
CMA1	MMP1	HGNC	2097	HGNC	7155			Activation	1	-13324089260130023	1.0	{'sparser': 1}	
CMA1	MMP2	HGNC	2097	HGNC	7166			Activation	0	-31749085415825401	1.0	{}	
CMA1	MMP9	HGNC	2097	HGNC	7176			Activation	1	30934172533136634	1.0	{'sparser': 1}	
CMA1	TGFB1	HGNC	2097	HGNC	11766			IncreaseAmount	1	3866158179785580	1.0	{'reach': 1}	
CMA1	TGFB1	HGNC	2097	HGNC	11766			Activation	1	12822020821006070	1.0	{'sparser': 1}	
CMA1	VIP	HGNC	2097	HGNC	12693			Inhibition	1	28761690377441938	1.0	{'reach': 1}	
CMPK1	FURIN	HGNC	18170	HGNC	8568			Inhibition	1	18030474380153984	1.0	{'sparser': 1}	
CMTM3	STAT3	HGNC	19174	HGNC	11364			Inhibition	1	6032380108628261	1.0	{'reach': 1}	
CMTM3	STAT3	HGNC	19174	HGNC	11364			Activation	1	8979570578024471	1.0	{'reach': 1}	
CMTM6	CD274	HGNC	19177	HGNC	17635			IncreaseAmount	1	-5612563339153572	1.0	{'reach': 1}	
CMTM6	CD274	HGNC	19177	HGNC	17635			Inhibition	1	-27565664497218578	1.0	{'eidos': 1}	
CMTM6	CD274	HGNC	19177	HGNC	17635			Activation	1	35642373803068275	1.0	{'reach': 1}	
CMTM7	EGFR	HGNC	19178	HGNC	3236			Activation	0	24722298340285046	1.0	{}	
CMTM7	EGFR	HGNC	19178	HGNC	3236			Inhibition	1	11695614818200396	1.0	{'reach': 1}	
CMTM7	RAB5A	HGNC	19178	HGNC	9783			Activation	1	29553491595076597	1.0	{'reach': 1}	
CMTR1	DHX15	HGNC	21077	HGNC	2738			Activation	1	8538072159181510	1.0	{'reach': 1}	
CNOT2	SQSTM1	HGNC	7878	HGNC	11280			Activation	1	13378296523369075	1.0	{'reach': 1}	
CNOT2	SQSTM1	HGNC	7878	HGNC	11280			Inhibition	1	32347677785150846	1.0	{'reach': 1}	
CNOT4	ABCE1	HGNC	7880	HGNC	69			Ubiquitination	1	-24062495789187614	1.0	{'reach': 1}	
CNP	CFTR	HGNC	2158	HGNC	1884			Activation	1	8537247974857313	1.0	{'sparser': 1}	
CNP	GH1	HGNC	2158	HGNC	4261			Activation	1	-4419417250078923	1.0	{'reach': 1}	
CNP	MCF2L2	HGNC	2158	HGNC	30319			Activation	1	-30805748936631973	1.0	{'reach': 1}	
CNP	NPPA	HGNC	2158	HGNC	7939			Inhibition	1	-14174006483664971	1.0	{'reach': 1}	
CNP	NPPA	HGNC	2158	HGNC	7939			Activation	1	-19434731169439149	1.0	{'reach': 1}	
CNP	NPR1	HGNC	2158	HGNC	7943			Activation	1	13237446684699144	1.0	{'reach': 1}	
CNP	NPR2	HGNC	2158	HGNC	7944			Activation	1	-35858776489757692	1.0	{'sparser': 1}	
CNP	NPR3	HGNC	2158	HGNC	7945			Activation	1	-22902998772741962	1.0	{'reach': 1}	
CNP	PLN	HGNC	2158	HGNC	9080			Phosphorylation	1	35303197775472827	1.0	{'sparser': 1}	
CNP	SERPINE1	HGNC	2158	HGNC	8583			Inhibition	1	-15146537188927873	1.0	{'reach': 1}	
CNP	TRPV1	HGNC	2158	HGNC	12716			Activation	1	30158180909643685	1.0	{'reach': 1}	
CNPY2	AR	HGNC	13529	HGNC	644			IncreaseAmount	1	19253037746455198	1.0	{'reach': 1}	
CNR1	ADIPOQ	HGNC	2159	HGNC	13633			IncreaseAmount	1	-32898965765730002	1.0	{'reach': 1}	
CNR1	CFP	HGNC	2159	HGNC	8864			Activation	1	17936299888856135	1.0	{'reach': 1}	
CNR1	CNR2	HGNC	2159	HGNC	2160			Activation	1	32064804547631259	1.0	{'reach': 1}	
CNR1	CNR2	HGNC	2159	HGNC	2160			Inhibition	1	21556329084413197	1.0	{'reach': 1}	
CNR1	CXCL8	HGNC	2159	HGNC	6025			Inhibition	1	4592341469063897	1.0	{'reach': 1}	
CNR1	FGF21	HGNC	2159	HGNC	3678			IncreaseAmount	1	3857755019105732	1.0	{'reach': 1}	
CNR1	FOXM1	HGNC	2159	HGNC	3818			Inhibition	1	-6876283441192548	1.0	{'reach': 1}	
CNR1	FOXM1	HGNC	2159	HGNC	3818			Activation	1	-8195553881260773	1.0	{'reach': 1}	
CNR1	INS	HGNC	2159	HGNC	6081			Activation	1	-30483270151998142	1.0	{'reach': 1}	
CNR1	INS	HGNC	2159	HGNC	6081			Inhibition	1	19957122764468732	1.0	{'eidos': 1}	
CNR1	LEP	HGNC	2159	HGNC	6553			Activation	1	-13973149808894049	1.0	{'reach': 1}	
CNR1	LEP	HGNC	2159	HGNC	6553			Inhibition	1	-11648955082286082	1.0	{'reach': 1}	
CNR1	MTOR	HGNC	2159	HGNC	3942			Activation	1	16341501234403802	1.0	{'reach': 1}	
CNR1	MTOR	HGNC	2159	HGNC	3942			Inhibition	1	-31352993994171025	1.0	{'reach': 1}	
CNR1	NFE2L1	HGNC	2159	HGNC	7781			IncreaseAmount	1	-2920097907702637	1.0	{'reach': 1}	
CNR1	NFE2L2	HGNC	2159	HGNC	7782			IncreaseAmount	1	13566011764632200	1.0	{'reach': 1}	
CNR1	NLRP3	HGNC	2159	HGNC	16400			IncreaseAmount	1	8017306414171194	1.0	{'reach': 1}	
CNR1	NLRP3	HGNC	2159	HGNC	16400			Activation	1	-32265177097136603	1.0	{'reach': 1}	
CNR1	POMC	HGNC	2159	HGNC	9201			Activation	1	-17120165129935263	1.0	{'reach': 1}	
CNR1	PTK2	HGNC	2159	HGNC	9611			Activation	1	20019508786335262	1.0	{'reach': 1}	
CNR1	RHOA	HGNC	2159	HGNC	667			Inhibition	1	25557768621395211	1.0	{'reach': 1}	
CNR1	TNF	HGNC	2159	HGNC	11892			Activation	1	-12696202363859103	1.0	{'reach': 1}	
CNR1	TRPV1	HGNC	2159	HGNC	12716			Inhibition	1	20467885121329772	1.0	{'reach': 1}	
CNR1	TRPV1	HGNC	2159	HGNC	12716			Activation	1	22336489111247744	1.0	{'reach': 1}	
CNR2	ARRB2	HGNC	2160	HGNC	712			Activation	1	1688748771911593	1.0	{'reach': 1}	
CNR2	CD40	HGNC	2160	HGNC	11919			DecreaseAmount	1	2819618059253201	1.0	{'reach': 1}	
CNR2	CNR1	HGNC	2160	HGNC	2159			Activation	1	20628952541345306	1.0	{'reach': 1}	
CNR2	CNR1	HGNC	2160	HGNC	2159			Inhibition	1	-14794578764233256	1.0	{'reach': 1}	
CNR2	IFNG	HGNC	2160	HGNC	5438			Inhibition	1	32392684077692721	1.0	{'reach': 1}	
CNR2	IL10	HGNC	2160	HGNC	5962			Activation	1	15197007773884889	1.0	{'reach': 1}	
CNR2	IL1B	HGNC	2160	HGNC	5992			Inhibition	1	25414103535001307	1.0	{'reach': 1}	
CNR2	IL6	HGNC	2160	HGNC	6018			Activation	1	26302999297758194	1.0	{'reach': 1}	
CNR2	IL6	HGNC	2160	HGNC	6018			Inhibition	1	30998633282217979	1.0	{'reach': 1}	
CNR2	NOS2	HGNC	2160	HGNC	7873			Inhibition	1	-22047349781254208	1.0	{'reach': 1}	
CNR2	TNF	HGNC	2160	HGNC	11892			DecreaseAmount	1	21192759320778595	1.0	{'reach': 1}	
CNR2	TNF	HGNC	2160	HGNC	11892			Activation	1	-10354536482191376	1.0	{'reach': 1}	
CNR2	TNF	HGNC	2160	HGNC	11892			Inhibition	1	-23483735799411927	1.0	{'reach': 1}	
CNTF	CA9	HGNC	2169	HGNC	1383			Activation	1	1619808944879997	1.0	{'reach': 1}	
CNTF	CHAT	HGNC	2169	HGNC	1912			Activation	1	-31279814157789177	1.0	{'reach': 1}	
CNTF	FGF2	HGNC	2169	HGNC	3676			Activation	1	21580770414774920	1.0	{'reach': 1}	
CNTF	GFAP	HGNC	2169	HGNC	4235			Activation	1	15849332956792321	1.0	{'reach': 1}	
CNTF	GFAP	HGNC	2169	HGNC	4235			IncreaseAmount	1	-27826608673136089	1.0	{'reach': 1}	
CNTF	IL6ST	HGNC	2169	HGNC	6021			Activation	1	4390921636214870	1.0	{'reach': 1}	
CNTF	INS	HGNC	2169	HGNC	6081			Inhibition	1	10834686147781483	1.0	{'reach': 1}	
CNTF	JAK2	HGNC	2169	HGNC	6192			Activation	1	3118540227766056	1.0	{'reach': 1}	
CNTF	LEP	HGNC	2169	HGNC	6553			Activation	1	14115576105296797	1.0	{'reach': 1}	
CNTF	LEP	HGNC	2169	HGNC	6553			Inhibition	1	-1052748733728201	1.0	{'reach': 1}	
CNTF	LIF	HGNC	2169	HGNC	6596			Activation	1	-22355747780258854	1.0	{'reach': 1}	
CNTF	LIFR	HGNC	2169	HGNC	6597			Activation	0	-15614031687582758	1.0	{}	
CNTF	OXT	HGNC	2169	HGNC	8528			Activation	1	-8363499778155755	1.0	{'reach': 1}	
CNTF	PTGS2	HGNC	2169	HGNC	9605			Activation	1	28249830986647138	1.0	{'reach': 1}	
CNTF	RHO	HGNC	2169	HGNC	10012			DecreaseAmount	1	-6806212924277537	1.0	{'reach': 1}	
CNTF	SOAT1	HGNC	2169	HGNC	11177			Activation	1	-18406552593975612	1.0	{'sparser': 1}	
CNTF	SOCS3	HGNC	2169	HGNC	19391			Activation	1	-6959441388809125	1.0	{'reach': 1}	
CNTF	STAT1	HGNC	2169	HGNC	11362			Phosphorylation	1	-12114631776436363	1.0	{'reach': 1}	
CNTF	STAT1	HGNC	2169	HGNC	11362			Activation	1	-16956371108758444	1.0	{'reach': 1}	
CNTF	STAT3	HGNC	2169	HGNC	11364			Inhibition	1	-34551629549935238	1.0	{'reach': 1}	
CNTF	STAT3	HGNC	2169	HGNC	11364			Activation	1	-22270728118812985	1.0	{'reach': 1}	
CNTF	STAT3	HGNC	2169	HGNC	11364			Phosphorylation	1	27740630471063713	1.0	{'reach': 1}	
CNTF	TH	HGNC	2169	HGNC	11782			Ubiquitination	1	32071186746268536	1.0	{'reach': 1}	
CNTF	TH	HGNC	2169	HGNC	11782			Activation	1	19242977742552718	1.0	{'reach': 1}	
CNTF	TH	HGNC	2169	HGNC	11782			Inhibition	1	-35462991447117828	1.0	{'reach': 1}	
CNTF	VIP	HGNC	2169	HGNC	12693			Activation	1	-15584735311759834	1.0	{'reach': 1}	
CNTF	VIP	HGNC	2169	HGNC	12693			IncreaseAmount	1	33006961193804824	1.0	{'reach': 1}	
CNTN1	CDH1	HGNC	2171	HGNC	1748			DecreaseAmount	1	26421436182322373	1.0	{'reach': 1}	
CNTN1	CDH1	HGNC	2171	HGNC	1748			Inhibition	1	-13576673329048314	1.0	{'reach': 1}	
CNTN2	CD83	HGNC	2172	HGNC	1703			Activation	1	16365264880815432	1.0	{'sparser': 1}	
CNTN2	MAP3K7	HGNC	2172	HGNC	6859			Activation	1	-14572158567319556	1.0	{'reach': 1}	
CNTN2	NFKB2	HGNC	2172	HGNC	7795			Activation	1	6004398704276994	1.0	{'reach': 1}	
CNTN2	RELA	HGNC	2172	HGNC	9955			Activation	1	27812277287685073	1.0	{'reach': 1}	
CNTNAP1	RHOA	HGNC	8011	HGNC	667			Activation	1	-24867937366972719	1.0	{'sparser': 1}	
CNTNAP1	RHOA	HGNC	8011	HGNC	667			Inhibition	1	-27531035991728417	1.0	{'sparser': 1}	
COIL	CBS	HGNC	2184	HGNC	1550			Activation	1	26173377534102809	1.0	{'eidos': 1}	
COL18A1	FGF2	HGNC	2195	HGNC	3676			Inhibition	1	6973832124826598	1.0	{'sparser': 1}	
COL18A1	HIF1A	HGNC	2195	HGNC	4910			DecreaseAmount	1	1920194072601599	1.0	{'reach': 1}	
COL18A1	VEGFA	HGNC	2195	HGNC	12680			Inhibition	1	26257737987656934	1.0	{'reach': 1}	
COL2A1	SLC25A20	HGNC	2200	HGNC	1421			Activation	1	30225279912453508	1.0	{'reach': 1}	
COL2A1	SOX9	HGNC	2200	HGNC	11204			Activation	1	-35600356246066896	1.0	{'reach': 1}	
COL2A1	TIMP3	HGNC	2200	HGNC	11822			Activation	1	-701982662941358	1.0	{'reach': 1}	
COL4A2	FLT1	HGNC	2203	HGNC	3763			DecreaseAmount	1	814756852823686	1.0	{'reach': 1}	
COLQ	ACHE	HGNC	2226	HGNC	108			Activation	1	-23620007321960405	1.0	{'reach': 1}	
COMMD1	ATP7B	HGNC	23024	HGNC	870			Activation	1	-9178449434979690	1.0	{'reach': 1}	
COMMD1	HIF1A	HGNC	23024	HGNC	4910			Activation	0	-9647154652015305	1.0	{}	
COMMD1	HIF1A	HGNC	23024	HGNC	4910			Inhibition	1	-18008349563909791	1.0	{'reach': 1}	
COMMD1	RELA	HGNC	23024	HGNC	9955			Ubiquitination	1	-13492318149029502	1.0	{'reach': 1}	
COMP	BMP2	HGNC	2227	HGNC	1069			Activation	0	-32248709600031665	1.0	{}	
COMP	DES	HGNC	2227	HGNC	2770			Activation	1	-13052219325386118	1.0	{'reach': 1}	
COMP	TEK	HGNC	2227	HGNC	11724			Phosphorylation	1	-26390361788686300	1.0	{'sparser': 1}	
COMP	TEK	HGNC	2227	HGNC	11724			Activation	0	32378808841877630	1.0	{}	
COMP	TIE1	HGNC	2227	HGNC	11809			Phosphorylation	1	18372300514521263	1.0	{'sparser': 1}	
COMT	CFP	HGNC	2228	HGNC	8864			Activation	1	-5161511473057243	1.0	{'reach': 1}	
COP1	TP53	HGNC	17440	HGNC	11998			DecreaseAmount	0	21147448652054827	1.0	{}	
COP1	TP53	HGNC	17440	HGNC	11998			Inhibition	1	-35816590185119802	1.0	{'eidos': 1}	
COPA	INS	HGNC	2230	HGNC	6081			Activation	1	22659922835870531	1.0	{'reach': 1}	
COPS5	CD274	HGNC	2240	HGNC	17635			Deubiquitination	1	5704239566392832	1.0	{'ubibrowser': 1}	
COPS5	CDKN1B	HGNC	2240	HGNC	1785			DecreaseAmount	1	-18856673964891009	1.0	{'reach': 1}	
COPS5	CDKN1B	HGNC	2240	HGNC	1785			Inhibition	1	-18538879476012344	1.0	{'reach': 1}	
COPS5	CDKN1B	HGNC	2240	HGNC	1785			Activation	1	35117429917059167	1.0	{'reach': 1}	
COPS5	HIF1A	HGNC	2240	HGNC	4910			Activation	1	23924364213763315	1.0	{'reach': 1}	
COPS5	JUN	HGNC	2240	HGNC	6204			Activation	1	-23200278386977079	1.0	{'reach': 1}	
COPS5	MIF	HGNC	2240	HGNC	7097			Activation	0	-13764671110016410	1.0	{}	
COPS5	RAD51	HGNC	2240	HGNC	9817			Activation	1	-13799737260240395	1.0	{'reach': 1}	
COPS5	TP53	HGNC	2240	HGNC	11998			Activation	1	-21510065181995570	1.0	{'reach': 1}	
COPS5	TP53	HGNC	2240	HGNC	11998			Inhibition	1	-30800082010907359	1.0	{'reach': 1}	
COPS5	TP53	HGNC	2240	HGNC	11998	T	155	Phosphorylation	1	19169097868054174	1.0	{'reach': 1}	
COPS6	CTNNB1	HGNC	21749	HGNC	2514			Activation	1	23453516890258086	1.0	{'reach': 1}	
COPS6	FOXO4	HGNC	21749	HGNC	7139			Inhibition	1	-3373394176632731	1.0	{'reach': 1}	
COPS6	MYC	HGNC	21749	HGNC	7553			Activation	0	17235859725564014	1.0	{}	
COPS8	HMBS	HGNC	24335	HGNC	4982			Inhibition	1	-9294157730464499	1.0	{'reach': 1}	
CORO1A	FHL2	HGNC	2252	HGNC	3703			Activation	1	21441520879599950	1.0	{'sparser': 1}	
CORO1A	JUN	HGNC	2252	HGNC	6204			Activation	1	-22266447545562490	1.0	{'sparser': 1}	
CORO1C	RAC1	HGNC	2254	HGNC	9801			Activation	1	9758614818130770	1.0	{'reach': 1}	
CORT	APP	HGNC	2257	HGNC	620			Activation	1	7589422510970035	1.0	{'reach': 1}	
CORT	BDNF	HGNC	2257	HGNC	1033			DecreaseAmount	1	-2728177343593079	1.0	{'reach': 1}	
CORT	BDNF	HGNC	2257	HGNC	1033			IncreaseAmount	1	-24151955527706592	1.0	{'reach': 1}	
CORT	C1QL1	HGNC	2257	HGNC	24182			Activation	1	-16467242454634920	1.0	{'reach': 1}	
CORT	CA1	HGNC	2257	HGNC	1368			Activation	1	13856043925979914	1.0	{'reach': 1}	
CORT	CRH	HGNC	2257	HGNC	2355			DecreaseAmount	1	331871415072075	1.0	{'reach': 1}	
CORT	CRH	HGNC	2257	HGNC	2355			Activation	1	27308416164315050	1.0	{'reach': 1}	
CORT	CRH	HGNC	2257	HGNC	2355			IncreaseAmount	1	19073285825506575	1.0	{'reach': 1}	
CORT	CRH	HGNC	2257	HGNC	2355			Inhibition	1	15097190589142250	1.0	{'reach': 1}	
CORT	DBH	HGNC	2257	HGNC	2689			IncreaseAmount	1	25610792370761423	1.0	{'reach': 1}	
CORT	DCX	HGNC	2257	HGNC	2714			Activation	1	-19469833472743107	1.0	{'reach': 1}	
CORT	DCX	HGNC	2257	HGNC	2714			Inhibition	1	10395377052187522	1.0	{'reach': 1}	
CORT	FDX1	HGNC	2257	HGNC	3638			Activation	1	-5378714545906182	1.0	{'reach': 1}	
CORT	GH1	HGNC	2257	HGNC	4261			IncreaseAmount	1	2068182444660615	1.0	{'reach': 1}	
CORT	GH1	HGNC	2257	HGNC	4261			Activation	1	-31283624608617033	1.0	{'reach': 1}	
CORT	HPSE	HGNC	2257	HGNC	5164			Inhibition	1	28876089112969399	1.0	{'reach': 1}	
CORT	IL1B	HGNC	2257	HGNC	5992			Activation	1	-29309633902817422	1.0	{'reach': 1}	
CORT	IL1B	HGNC	2257	HGNC	5992			Inhibition	1	34256023445758014	1.0	{'reach': 1}	
CORT	IL6	HGNC	2257	HGNC	6018			Inhibition	1	-11952518954085664	1.0	{'reach': 1}	
CORT	IL6	HGNC	2257	HGNC	6018			Activation	1	15469856704691572	1.0	{'reach': 1}	
CORT	INS	HGNC	2257	HGNC	6081			Inhibition	1	4526746935687453	1.0	{'reach': 1}	
CORT	INS	HGNC	2257	HGNC	6081			Activation	1	18500013838754890	1.0	{'reach': 1}	
CORT	LEP	HGNC	2257	HGNC	6553			Activation	1	10221565702012261	1.0	{'reach': 1}	
CORT	MAVS	HGNC	2257	HGNC	29233			Inhibition	1	-31518944326873433	1.0	{'reach': 1}	
CORT	NR3C1	HGNC	2257	HGNC	7978			DecreaseAmount	1	-20707121593093835	1.0	{'reach': 1}	
CORT	NR3C1	HGNC	2257	HGNC	7978			Activation	1	-20455363974368018	1.0	{'reach': 1}	
CORT	NR3C1	HGNC	2257	HGNC	7978			IncreaseAmount	1	1818632052644940	1.0	{'reach': 1}	
CORT	NR3C1	HGNC	2257	HGNC	7978			Inhibition	1	-29819636213102341	1.0	{'reach': 1}	
CORT	NR3C2	HGNC	2257	HGNC	7979			Activation	1	-3055169756282811	1.0	{'sparser': 1}	
CORT	POMC	HGNC	2257	HGNC	9201			Activation	1	-297537952620470	1.0	{'reach': 1}	
CORT	POMC	HGNC	2257	HGNC	9201			Inhibition	1	4258483840429698	1.0	{'reach': 1}	
CORT	POMC	HGNC	2257	HGNC	9201			DecreaseAmount	1	15925703367521735	1.0	{'reach': 1}	
CORT	SLC6A2	HGNC	2257	HGNC	11048			IncreaseAmount	1	-5179134750047675	1.0	{'reach': 1}	
CORT	SLC6A4	HGNC	2257	HGNC	11050			IncreaseAmount	1	23092643469928452	1.0	{'reach': 1}	
COTL1	ALOX5	HGNC	18304	HGNC	435			Activation	0	-35889205360533432	1.0	{}	
COX5B	MAVS	HGNC	2269	HGNC	29233			Inhibition	1	-35571383487294206	1.0	{'reach': 1}	
COX7A2L	CLIP1	HGNC	2289	HGNC	10461			Activation	1	-30925198035265317	1.0	{'reach': 1}	
CP	ACHE	HGNC	2295	HGNC	108			Inhibition	1	-1289940120671598	1.0	{'reach': 1}	
CP	BAX	HGNC	2295	HGNC	959			Activation	1	33960442864736029	1.0	{'reach': 1}	
CP	BAX	HGNC	2295	HGNC	959			IncreaseAmount	1	4617760932643405	1.0	{'reach': 1}	
CP	BCL2	HGNC	2295	HGNC	990			DecreaseAmount	1	7854331167260792	1.0	{'reach': 1}	
CP	CA9	HGNC	2295	HGNC	1383			Activation	1	-35954667805508182	1.0	{'reach': 1}	
CP	CASP3	HGNC	2295	HGNC	1504			Activation	1	33311209533369951	1.0	{'reach': 1}	
CP	CASP3	HGNC	2295	HGNC	1504			IncreaseAmount	1	7541580528483713	1.0	{'reach': 1}	
CP	CAT	HGNC	2295	HGNC	1516			Inhibition	1	-5260894417384435	1.0	{'reach': 1}	
CP	CAT	HGNC	2295	HGNC	1516			Activation	1	24891971574592061	1.0	{'reach': 1}	
CP	CSF2	HGNC	2295	HGNC	2434			Activation	1	4295421240460014	1.0	{'reach': 1}	
CP	GLI1	HGNC	2295	HGNC	4317			DecreaseAmount	1	-18727119774821000	1.0	{'reach': 1}	
CP	HMOX1	HGNC	2295	HGNC	5013			IncreaseAmount	1	32533572280607544	1.0	{'reach': 1}	
CP	IGF1R	HGNC	2295	HGNC	5465			Inhibition	1	25260585544025018	1.0	{'reach': 1}	
CP	IGF1R	HGNC	2295	HGNC	5465			Activation	1	-3559522136615315	1.0	{'reach': 1}	
CP	IL10	HGNC	2295	HGNC	5962			Activation	1	-20041965101268731	1.0	{'reach': 1}	
CP	IL1B	HGNC	2295	HGNC	5992			Activation	1	-30732737762657345	1.0	{'reach': 1}	
CP	IL6	HGNC	2295	HGNC	6018			IncreaseAmount	1	12437183838013405	1.0	{'reach': 1}	
CP	IL6	HGNC	2295	HGNC	6018			DecreaseAmount	1	-15154162140321522	1.0	{'reach': 1}	
CP	IL6	HGNC	2295	HGNC	6018			Inhibition	1	25810839116468088	1.0	{'reach': 1}	
CP	IL6	HGNC	2295	HGNC	6018			Activation	1	-5069063345497084	1.0	{'reach': 1}	
CP	INS	HGNC	2295	HGNC	6081			Activation	1	30423661125829705	1.0	{'reach': 1}	
CP	LPO	HGNC	2295	HGNC	6678			Activation	1	22617147049823993	1.0	{'reach': 1}	
CP	MPO	HGNC	2295	HGNC	7218			Activation	1	7498130617649925	1.0	{'reach': 1}	
CP	MPO	HGNC	2295	HGNC	7218			Inhibition	1	-33706480294454326	1.0	{'reach': 1}	
CP	MTOR	HGNC	2295	HGNC	3942			Activation	1	-8617851908918748	1.0	{'eidos': 1}	
CP	NFE2L2	HGNC	2295	HGNC	7782			Inhibition	1	-21435744185818190	1.0	{'reach': 1}	
CP	NFE2L2	HGNC	2295	HGNC	7782			Activation	1	-32129980709135147	1.0	{'reach': 1}	
CP	NFE2L2	HGNC	2295	HGNC	7782			IncreaseAmount	1	7324199483581101	1.0	{'reach': 1}	
CP	NLRP3	HGNC	2295	HGNC	16400			Activation	1	14526848687914140	1.0	{'reach': 1}	
CP	NOS2	HGNC	2295	HGNC	7873			Activation	1	-21897172227928206	1.0	{'reach': 1}	
